ID,,Anzahl,Original,Alternativname,normalisiertDeutsch,Long,Lat,wikidataId,GettyId,GeonamesId,Kommentar,Zuordnung,Lage,Sicherheit,InstInDerStadt,wikidata-id inst,Geonames-id inst,,,,,,,,GND
3719,0,1,Beneventanam prov.,Beneventum,Benevento,14.77816,41.1307,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,Umland,,,,,0,0,0,0,0,0,0,
5780,0,1,im Beneventanischen - Rom,Beneventum,Benevento,14.77816,41.1307,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,doppelt,Region,,,,,,0,0,0,0,0,0,0,
177,0,1,(Beneventi),Beneventum,Benevento,14.77816,41.1307,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,0,0,0,0,0,0,0,
3718,0,1,Beneventana civ.,Beneventum,Benevento,14.77816,41.1307,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,0,0,0,0,0,0,0,
3720,0,1,Beneventanis partibus,Beneventum,Benevento,14.77816,41.1307,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,0,0,Friedrich II.,0,0,0,0,
10633,0,1,urbe Beneventana,Beneventum,Benevento,14.77816,41.1307,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,0,0,0,0,0,0,0,
11497,0,1,zwischen Benevent und Bari,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,doppelt,,zwischen,,,,,0,0,0,0,0,0,0,
726,0,1,(Pavia?) - Benevent,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,doppelt,,,,,,,,,,,,,,
3715,0,1,Benevent - Montecassino,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,doppelt,,,,,,,0,0,Friedrich II.,0,0,0,0,
3716,0,1,Benevent - Nisida,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,doppelt,,,,,,,0,0,Philipp,0,0,0,0,
3717,0,1,Benevent - Rom,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,doppelt,,,,,,,0,0,Philipp,0,0,0,0,
4162,0,1,Capua - Benevent,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,doppelt,,,,,,,,,,,,,,
7299,0,3,Lager vor Benevent,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,im Lager,,,,,0,0,0,0,0,0,0,
1900,0,3,ap. Beneventum,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,Umgebung,,,,,,,0,Friedrich II. 1243 iuni 26 ap. Beneventum,5,1,4559,
176,0,3,(Benevent),Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,0,0,0,0,0,0,0,
2610,0,3,Beneventum,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,0,0,0,0,0,0,0,
8947,0,5,prope Beneventum,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,Umgebung,,,,,,,0,Friedrich II. 1240 mai 00 prope Beneventum,5,1,4229,
3722,0,10,Beneventum,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,0,0,0,0,0,0,0,
3721,0,12,Beneventi,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,,,0,Friedrich II. 1241 sept. 00 Beneventi,5,1,4393,
3714,0,40,Benevent,Beneventum,Benevento,14.78614,41.12952,https://www.wikidata.org/wiki/Q13437,7005630,http://www.geonames.org/3182179,,,,,,,,0,0,0,0,0,0,0,
1901,0,1,ap. Benon,,Benon,-0.81656,46.20511,https://www.wikidata.org/wiki/Q816818,7664321,http://www.geonames.org/3033462,,,Umgebung,,,,,,,Friedrich II.,Otto IV. 1197 märz 12 ap. Benon,5,1,367,
3723,0,1,Bensberg,,Bensberg,,,,,,,,,,,,,0,0,0,0,0,0,0,
3724,0,1,Bentheim,,Bentheim,7.16031,52.30078,https://www.wikidata.org/wiki/Q574332,1003750,http://www.geonames.org/2950958,,,,,,,,0,0,0,0,0,0,0,
1902,0,1,ap. Beram.,,Beram.,,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
6014,0,1,in abbatia Berardingorum,,Berardingorum,,,,,,,Kloster,,,,,,0,0,0,0,0,0,0,
3725,0,2,Beratzhausen,,Beratzhausen,11.8097,49.09517,https://www.wikidata.org/wiki/Q429492,1038469,http://www.geonames.org/2950898,,,,,,,,0,0,0,0,0,0,0,
3726,0,4,Beraun,Beroun,Beraun,14.072,49.96382,https://www.wikidata.org/wiki/Q827041,7011358,http://www.geonames.org/3079467,,,,,,,,0,0,0,0,0,0,0,
3727,0,11,Beraun (Werona),Beroun,Beraun,14.072,49.96382,https://www.wikidata.org/wiki/Q827041,7011358,http://www.geonames.org/3079467,,,,,,,,0,0,0,0,0,0,0,
3728,0,1,Bercedi,,Berceto,9.99104,44.50899,https://www.wikidata.org/wiki/Q100761,1043475,http://www.geonames.org/3182172,,,,,,,,0,0,0,0,0,0,0,
3729,0,1,Berceti,,Berceto,9.99104,44.50899,https://www.wikidata.org/wiki/Q100761,1043475,http://www.geonames.org/3182172,,,,,,,,,,0,Friedrich II. 1248 Berceti,5,1,4980,
10777,0,1,versus Bercetum,,Bercetum,,,,,,,,Umgebung,,,,,,,0,Friedrich II. 1248 versus Bercetum,5,1,4994,
3732,0,1,Berching - Hemau,,Berching,11.44138,49.10695,https://www.wikidata.org/wiki/Q248062,1038471,http://www.geonames.org/2950882,doppelt,,,,,,,0,0,0,0,0,0,0,
5705,0,1,Hilpoltstein - Berching,,Berching,11.44138,49.10695,https://www.wikidata.org/wiki/Q248062,1038471,http://www.geonames.org/2950882,doppelt,,,,,,,,,,,,,,
178,0,1,(Berching),,Berching,11.44138,49.10695,https://www.wikidata.org/wiki/Q248062,1038471,http://www.geonames.org/2950882,,,,,,,,0,0,Friedrich II.,0,0,0,0,
3731,0,1,Berching,,Berching,11.44138,49.10695,https://www.wikidata.org/wiki/Q248062,1038471,http://www.geonames.org/2950882,,,,,,,,0,0,0,0,0,0,0,
3733,0,1,Berchtesgaden,,Berchtesgaden,13.00187,47.63236,https://www.wikidata.org/wiki/Q278221,7004327,http://www.geonames.org/2950881,,,,,,,,0,0,0,0,0,0,0,
3706,0,1,Belreguardi,,Bereguardo,9.02735,45.25706,https://www.wikidata.org/wiki/Q40839,1043477,http://www.geonames.org/3182167,,,,,,,,,,0,Friedrich III. 1447 Oktober 18 Belreguardi,13,0,2360,
3707,0,1,Belriguardi,,Bereguardo,9.02735,45.25706,https://www.wikidata.org/wiki/Q40839,1043477,http://www.geonames.org/3182167,,,,,,,,,,0,Friedrich III. 1467 September 22 Belriguardi,13,0,5175,
3734,0,1,Berenstein bei Aachen <em>(Berinstein)</em>,,Berenstein (Aachen),,,,,,,,,,,,,0,0,0,0,0,0,0,
10758,0,1,Verona - (Brescia) - vor Bergamo,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/6542116,doppelt,,Umgebung,,,,,,,,,,,,
5250,0,1,Gebiet von Bergamo,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/3182164,,,Umland,,,,,0,0,0,0,0,0,0,
5872,0,1,im Gebiet von Bergamo,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/3182164,,,Umland,,,,,0,0,0,0,0,0,0,
3740,0,1,Bergomensi castello,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/3182164,,Burg,,,,,,0,0,0,0,0,0,0,
5792,0,1,im Dom von Bergamo,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/3182164,,Kirche,,,Sant'Alessandro Martire,,,0,0,0,0,0,0,0,
720,0,1,(Pavia) - Bergamo - Brescia - Verona - Mantua,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/3182164,doppelt,,,,,,,,,,,,,,
1173,0,1,<em>Cleba</em> (bei Bergamo),,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/3182164,,,,,,,,0,0,0,0,0,0,0,
1237,0,1,<em>Murgela</em> (Bergamo),,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/3182164,,,,,,,,0,0,0,0,0,0,0,
8721,0,1,Pergamo,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/6542116,,,,,,,,0,0,0,0,0,0,0,
8722,0,1,Pergamum,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/6542116,,,,,,,,0,0,0,0,0,0,0,
179,0,2,(Bergamo?),,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/6542116,,,,Unsicher,,,,0,0,0,0,0,0,0,
8720,0,5,Pergami,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/6542116,,,,,,,,0,0,0,0,0,0,0,
3736,0,24,Bergamo,,Bergamo,9.66721,45.69601,https://www.wikidata.org/wiki/Q628,1039766,http://www.geonames.org/6542116,,,,,,,,0,0,0,0,0,0,0,
1903,0,1,ap. Bergas,,Bergas,,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
1904,0,1,ap. Berge,,Berge,,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
9721,0,1,Sarzana — Berge von Lavagna,,Berge von Lavagna,,,,,,doppelt,Berg,,,,,,,,,,,,,
180,0,3,(Bergen op Zoom),,Bergen op Zoom,4.29167,51.495,https://www.wikidata.org/wiki/Q192508,7012568,http://www.geonames.org/2759145,,,,,,,,0,0,0,0,0,0,0,
3737,0,17,Bergen op Zoom,,Bergen op Zoom,4.29167,51.495,https://www.wikidata.org/wiki/Q192508,7012568,http://www.geonames.org/2759145,,,,,,,,0,0,0,0,0,0,0,
3738,0,1,Bergen-op-Zoom,,Bergen-op-Zoom,4.29167,51.495,https://www.wikidata.org/wiki/Q192508,7012568,http://www.geonames.org/2759145,,,,,,,,0,0,0,0,0,0,0,
3739,0,1,Bergland des Perche,,Bergland des Perche,,,,,,,,,,,,,0,0,0,0,0,0,0,
8647,0,1,per Bergstrassiam,,Bergstraße,,,,,,,Straße,Durchzug,,,,,0,0,0,0,0,0,0,
3741,0,1,Berkamstede,,Berkhamsted,-0.56528,51.7604,https://www.wikidata.org/wiki/Q19784,1028466,http://www.geonames.org/2655858,,,,,,,,0,0,0,0,0,0,0,
3742,0,1,Berkemested,,Berkhamsted,-0.56528,51.7604,https://www.wikidata.org/wiki/Q19784,1028466,http://www.geonames.org/2655858,,,,,,,,0,0,0,0,0,0,0,
3744,0,1,Berkhamested,,Berkhamsted,-0.56528,51.7604,https://www.wikidata.org/wiki/Q19784,1028466,http://www.geonames.org/2655858,,,,,,,,0,0,0,0,0,0,0,
3745,0,1,Berkhamstead,,Berkhamsted,-0.56528,51.7604,https://www.wikidata.org/wiki/Q19784,1028466,http://www.geonames.org/2655858,,,,,,,,,,0,Richard von Cornwall 1271 II. 18 Berkhamstead,5,4,779,
3746,0,1,Berkhamsted,,Berkhamsted,-0.56528,51.7604,https://www.wikidata.org/wiki/Q19784,1028466,http://www.geonames.org/2655858,,,,,,,,0,0,0,0,0,0,0,
3730,0,2,Berchamstede,,Berkhamsted,-0.56528,51.7604,https://www.wikidata.org/wiki/Q19784,1028466,http://www.geonames.org/2655858,,,,,,,,0,0,0,0,0,0,0,
3743,0,6,Berkemstede,,Berkhamsted,-0.56528,51.7604,https://www.wikidata.org/wiki/Q19784,1028466,http://www.geonames.org/2655858,,,,,,,,0,0,0,0,0,0,0,
11441,0,3,zu aldem Berlyn,,Berlin,13.41053,52.52437,https://www.wikidata.org/wiki/Q64,1040722,http://www.geonames.org/2950157,,,,,,,,0,0,0,0,0,0,0,
11445,0,3,zu dem Berlyn,,Berlin,13.41053,52.52437,https://www.wikidata.org/wiki/Q64,1040722,http://www.geonames.org/2950157,,,,,,,,0,0,0,0,0,0,0,
3747,0,9,Berlin,,Berlin,13.41053,52.52437,https://www.wikidata.org/wiki/Q64,1040722,http://www.geonames.org/2950157,,,,,,,,0,0,0,0,0,0,0,
11468,0,13,zum Berlin,,Berlin,13.41053,52.52437,https://www.wikidata.org/wiki/Q64,1040722,http://www.geonames.org/2950157,,,,,,,,0,0,0,0,0,0,0,
6268,0,1,in civitate Berno,,Bern,7.44744,46.94809,https://www.wikidata.org/wiki/Q70,7004434,http://www.geonames.org/2661552,,,,,,,,0,0,0,0,0,0,0,
181,0,2,(Bern),,Bern,7.44744,46.94809,https://www.wikidata.org/wiki/Q70,7004434,http://www.geonames.org/2661552,,,,,,,,0,0,0,0,0,0,0,
2612,0,2,Berne,,Bern,7.44744,46.94809,https://www.wikidata.org/wiki/Q70,7004434,http://www.geonames.org/2661552,,,,,,,,0,0,0,0,0,0,0,
3749,0,7,Bern in Uchtland,,Bern,7.44744,46.94809,https://www.wikidata.org/wiki/Q70,7004434,http://www.geonames.org/2661552,,,,,,,,0,0,0,0,0,0,0,
3751,0,7,Berne,,Bern,7.44744,46.94809,https://www.wikidata.org/wiki/Q70,7004434,http://www.geonames.org/2661552,,,,,,,,0,0,0,0,0,0,0,
2613,0,7,Bernum,,Bern,7.44744,46.94809,https://www.wikidata.org/wiki/Q70,7004434,http://www.geonames.org/2661552,,,,,,,,0,0,0,0,0,0,0,
3748,0,36,Bern,,Bern,7.44744,46.94809,https://www.wikidata.org/wiki/Q70,7004434,http://www.geonames.org/2661552,,,,,,,,74.513.003,469.480.572,0,Friedrich III. 1442 (s. d.) Bern,13,0,1181,
3750,0,1,Bernaco villa publ.,,Bernaco villa publ.,,,,,,,,,,,,,0,0,0,0,0,0,0,
2611,0,1,Bernam,,Bernam,,,,,,,,,,,,,0,0,0,0,0,0,0,
757,0,1,(Prutz oder Berneck),,Berneck,9.61619,47.42555,https://www.wikidata.org/wiki/Q67225,,http://www.geonames.org/2661550,doppelt,,,oder,,,,,,,,,,,
1768,0,11,ante Bernam,,Berneck,9.61619,47.42555,https://www.wikidata.org/wiki/Q67225,,http://www.geonames.org/2661550,,,Umgebung,,,,,0,0,0,0,0,0,0,
3753,0,1,Bernkastel,,Bernkastel,7.07664,49.91602,https://www.wikidata.org/wiki/Q155622,7012393,http://www.geonames.org/2949998,,,,,,,,0,0,0,0,0,0,0,
3755,0,1,Berrencastel,,Bernkastel,7.07664,49.91602,https://www.wikidata.org/wiki/Q155622,7012393,http://www.geonames.org/2949998,,,,,,,,0,0,0,0,0,0,0,
1905,0,2,ap. Bernum,,Bernum,7.44744,46.94809,https://www.wikidata.org/wiki/Q70,,http://www.geonames.org/2661552,,,Umgebung,,,,,0,0,0,0,0,0,0,
3754,0,1,Bernweiler,,Bernweiler,,,,,,,,,,,,,0,0,0,0,0,0,0,
6811,0,1,in villa Beronensi,,Beromünster,,,,,,,,,,,,,0,0,0,0,0,0,0,
2615,0,1,Bersentinum,,Bersentinum,,,,,,,,,,,,,0,0,0,0,0,0,0,
3756,0,5,Berstadt,,Berstadt,8.81667,50.4,https://www.wikidata.org/wiki/Q634098,4001456,http://www.geonames.org/2806852,,,,,,,,0,0,0,0,0,0,0,
3757,0,2,Bertinoro,,Bertinoro,12.1365,44.14874,https://www.wikidata.org/wiki/Q99934,7004926,http://www.geonames.org/3182133,,,,,,,,0,0,0,0,0,0,0,
2616,0,2,Bertoldesheim,,Bertoldesheim,,,,,,,,,,,,,0,0,0,0,0,0,0,
3758,0,1,Bes villa,,Bes villa,,,,,,,,,,,,,0,0,0,0,0,0,0,
61,0,1,(ap. Bisuntium),,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,Umgebung,,,,,0,0,0,0,0,0,0,
1910,0,1,ap. Bisuntium,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,Umgebung,,,,,0,0,0,0,0,0,0,
1667,0,1,am Hof (des Erzbischofs) zu Besançon,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,erzbischöfliche Pfalz,,,,,,0,0,0,0,0,0,0,
6349,0,1,in der Bischofspfalz zu Besançon – Chambornay,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,geistlicher Hof,,,Bischofspfalz,,,0,0,0,0,0,0,0,
1016,0,1,(vielleicht auf dem Hoftag zu Besançon),,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,Königshof,,unsicher,Hoftag,,,0,0,0,0,0,0,0,
4078,0,1,Burgund — Besançon,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,doppelt,,,,,,,,,,,,,,
299,0,1,(Ensisheim -- Besançon -- Gray -- Vesoul -- Toul -- Verdun -- Metz),,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,doppelt,,,,,,,,,,,,,,
642,0,1,(Montbéliard -- Besançon -- Vesoul -- Gray -- Toul),,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,doppelt,,,,,,,,,,,,,,
826,0,1,(S. Jean-de-Losne oder Besançon),,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,doppelt,,,unsicher,,,,,,,,,,,
9548,0,1,"S. Jean-de-Losne, dann Besançon",,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,doppelt,,,,,,,,,,,,,,
5899,0,1,Besançon,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,,,,,60.251.224,472.415.468,Friedrich II.,Friedrich III. 1442 November 7 Besançon,13,8,12070,
11685,0,1,"—, wohl Besançon",,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,unsicher,,,,0,0,0,0,0,0,0,
3760,0,1,Besançon (Bisuntii),,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,,,,,0,0,0,0,0,0,0,
3761,0,1,Besançon <em>(dum Bisuntium venissemus)</em>,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,,,,,0,0,0,0,0,0,0,
3801,0,1,Bisuntii,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,,,,,0,0,0,0,0,0,0,
182,0,3,(Besançon),,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,,,,,0,0,Friedrich III.,0,0,0,0,
3800,0,5,Bisuncii,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,,,,,,,0,Philipp 1202 iuni 2 Bisuncii,5,1,159,
3791,0,8,Bisanz,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,,,,,60.243.246,47.237.953,0,Friedrich III. 1442 (s. d.) Bisanz,13,0,1219,
3759,0,27,Besançon,,Besançon,6.01815,47.24878,https://www.wikidata.org/wiki/Q37776,1025872,http://www.geonames.org/3033123,,,,,,,,60.251.224,472.415.468,0,Friedrich III. 1442 November 7 Besançon,13,8,12070,
3763,0,1,Besigheim,,Besigheim,9.14268,48.99797,https://www.wikidata.org/wiki/Q61825,7005961,http://www.geonames.org/2949803,,,,,,,,0,0,0,0,0,0,0,
3764,0,1,Besue,,Besue,,,,,,,,,,,,,0,0,0,0,0,0,0,
3765,0,1,Bétheniville,,Bétheniville,4.36897,49.2919,https://www.wikidata.org/wiki/Q683331,7664038,http://www.geonames.org/3033015,,,,,,,,0,0,0,0,0,0,0,
3766,0,1,Bettendorf,,Bettendorf,7.27679,47.58315,https://www.wikidata.org/wiki/Q381775,,http://www.geonames.org/3032971,,,,,,,,0,0,0,0,0,0,0,
3767,0,1,Bettendorf bei Hagenau,,Bettendorf,,,,,,,,,,,,,0,0,0,0,0,0,0,
3768,0,1,Betthoron,,Betthoron,,,,,,,,,,,,,,,0,Friedrich II. 1228 sept. 5 Betthoron,5,1,2524,
2891,0,2,Peuron,,Beuron,8.96667,48.05,https://www.wikidata.org/wiki/Q81075,7012395,http://www.geonames.org/2949551,,,,,,,,0,0,0,0,0,0,0,
3771,0,1,Beze,,Beze,5.27119,47.46794,https://www.wikidata.org/wiki/Q55648,1031977,http://www.geonames.org/3032842,,,,,,,,0,0,0,0,0,0,0,
3772,0,1,bi der Muoreûf,,bi der Muoreûf,,,,,,,,,,,,,0,0,0,0,0,0,0,
3778,0,1,Biancanuda an der Adda,,Biancanuda an der Adda,,,,,,,,,,,,,0,0,0,0,0,0,0,
1912,0,1,ap. Blanconisium,,Bianconese,,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
3810,0,1,Blandrati,,Biandrate,8.46402,45.45271,https://www.wikidata.org/wiki/Q22075,7056551,http://www.geonames.org/3182070,,,,,,,,0,0,0,0,0,0,0,
3779,0,2,Biandrate,,Biandrate,8.46402,45.45271,https://www.wikidata.org/wiki/Q22075,7056551,http://www.geonames.org/3182070,,,,,,,,0,0,0,0,0,0,0,
3780,0,1,Biandronno,,Biandronno,,,,,,,,,,,,,0,0,0,0,0,0,0,
1907,0,1,ap. Biberach,,Biberach,,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
183,0,3,(Biberach),,Biberach,,,,,,,,,,,,,0,0,0,0,0,0,0,
1908,0,1,ap. Biberahe,,Biberach (Baden),,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
3783,0,1,Biberach [an der Riß],,Biberach an der Riß,9.79053,48.09345,https://www.wikidata.org/wiki/Q16069,7031763,http://www.geonames.org/2949423,,,,,,,,0,0,0,0,0,0,0,
3782,0,1,Biberach a.d. Riß,,Biberach an der Riß,9.79053,48.09345,https://www.wikidata.org/wiki/Q16069,7031763,http://www.geonames.org/2949423,,,,,,,,0,0,0,0,0,0,0,
3781,0,27,Biberach,,Biberach an der Riß,9.79053,48.09345,https://www.wikidata.org/wiki/Q16069,7031763,http://www.geonames.org/2949423,,,,,,,,102.200.249,482.865.172,0,Friedrich III. 1485 August 2 Biberach,13,1,9097,
3784,0,2,Biberbach,,Biberbach,14.71634,48.02561,https://www.wikidata.org/wiki/Q598186,,http://www.geonames.org/7871689,,,,,,,,0,0,0,0,0,0,0,
184,0,4,(Biberbach?),,Biberbach,14.71634,48.02561,https://www.wikidata.org/wiki/Q598186,,http://www.geonames.org/7871689,,,,unsicher,,,,0,0,0,0,0,0,0,
2617,0,1,Biberacum,,Biberbach,,,,,,,,,,,,,0,0,0,0,0,0,0,
3786,0,1,Bictoni,,Bictoni,,,,,,,,,,,,,0,0,0,0,0,0,0,
6068,0,1,in Biela,Bienne,Biel,7.24608,47.13713,https://www.wikidata.org/wiki/Q1034,,http://www.geonames.org/2661513,,,,,,,,0,0,0,0,0,0,0,
3787,0,2,Biel,Bienne,Biel,7.24608,47.13713,https://www.wikidata.org/wiki/Q1034,,http://www.geonames.org/2661513,,,,,,,,0,0,0,0,0,0,0,
3788,0,1,Bilifeld,,Bilifeld,,,,,,,,,,,,,0,0,0,0,0,0,0,
6501,0,2,in Juncis,,Bilzen,5.5184,50.87325,https://www.wikidata.org/wiki/Q241898,1026334,http://www.geonames.org/2801924,,,,,,,,0,0,0,0,0,0,0,
1909,0,1,ap. Binedon,,Binedon,,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
8648,0,1,per Bingam,,Bingen am Rheim,7.8992,49.96675,https://www.wikidata.org/wiki/Q285879,7012334,http://www.geonames.org/2948825,,,Durchzug,,,,,0,0,0,0,0,0,0,
60,0,1,(ap. Bingam),,Bingen am Rheim,7.8992,49.96675,https://www.wikidata.org/wiki/Q285879,7012334,http://www.geonames.org/2948825,,,Umgebung,,,,,0,0,0,0,0,0,0,
2557,0,1,ap.Pingwiam,,Bingen am Rheim,7.8992,49.96675,https://www.wikidata.org/wiki/Q285879,7012334,http://www.geonames.org/2948825,,,Umgebung,,,,,0,0,0,0,0,0,0,
8787,0,1,Pingwie,,Bingen am Rheim,7.8992,49.96675,https://www.wikidata.org/wiki/Q285879,7012334,http://www.geonames.org/2948825,,,,,,,,0,0,0,0,0,0,0,
2282,0,2,ap. Pingwiam,,Bingen am Rheim,7.8992,49.96675,https://www.wikidata.org/wiki/Q285879,7012334,http://www.geonames.org/2948825,,,Umgebung,,,,,0,0,0,0,0,0,0,
3789,0,8,Bingen,,Bingen am Rheim,7.8992,49.96675,https://www.wikidata.org/wiki/Q285879,7012334,http://www.geonames.org/2948825,,,,,,,,7.9,499.667,0,Friedrich III. 1486 Dezember 2 Bingen,13,1,9101,
3790,0,2,Birkenstein vor Kuttenberg,,Birkenstein vor Kuttenberg,,,,,,,,,,,,,0,0,0,0,0,0,0,
1364,0,1,ad Bisaciam,,Bisaccia,15.37699,41.00923,https://www.wikidata.org/wiki/Q55007,,http://geonames.org/3182012,,,Umgebung,,,,,0,0,Friedrich III.,0,0,0,0,
8948,0,1,prope Bisacciam,,Bisaccia,15.37699,41.00923,https://www.wikidata.org/wiki/Q55007,,http://geonames.org/3182012,,,Umgebung,,,,,,,0,Friedrich II. 1250 iuni 28 prope Bisacciam,5,1,5173,
3792,0,1,Bischofsheim,,Bischofsheim,8.36722,49.99389,https://www.wikidata.org/wiki/Q624456,7012467,http://www.geonames.org/2948290,,,,,,,,0,0,0,0,0,0,0,
2642,0,2,Byschovisheim,,Bischofsheim,8.36722,49.99389,https://www.wikidata.org/wiki/Q624456,7012467,http://www.geonames.org/2948290,,,,,,,,0,0,0,0,0,0,0,
1152,0,1,<em>Bissenheim oder Enssenheim</em> (?),,Bissenheim,,,,,,,,,oder,,,,0,0,0,0,0,0,0,
11379,0,3,Wystricz,Bistrița,Bistritz,24.50011,47.13316,https://www.wikidata.org/wiki/Q187205,,http://geonames.org/8334700,,,,,,,,0,0,0,0,0,0,0,
6436,0,1,in episcopatu Bononi,,Bistum Bologna,11.33875,44.49381,https://www.wikidata.org/wiki/Q1891,1025947,http://www.geonames.org/3181928,,Diözese,,,,,,0,0,0,0,0,0,0,
6437,0,2,in episcopatu Bononie,,Bistum Bologna,11.33875,44.49381,https://www.wikidata.org/wiki/Q1891,1025947,http://www.geonames.org/3181928,,Diözese,,,,,,,,Friedrich II.,Friedrich II. 1239 iuli 00 in episcopatu Bononie,5,1,3529,
